codigo,nombre,precio_venta,color,categoria,proveedor,imagen_url,stock,aprobado,sincronizado
SFBP-520,LAPICERO LASER ESTUCHE METAL 200 UNID X CAJA,6.00,PLATEADO,LAPICEROS PUNTERO LASER,EFSTOCK,images/SFBP-520.png,,Approved,true
TC-1005,LAPICERO LASER CON TOUCH 200 UNID X CAJA,7.80,ROJO,LAPICEROS PUNTERO LASER,EFSTOCK,images/TC-1005.png,,Approved,true
TC-1005-NEGRO,LAPICERO LASER CON TOUCH 200 UNID X CAJA,7.80,NEGRO,LAPICEROS PUNTERO LASER,EFSTOCK,images/TC-1005.png,,Approved,true
TC-1005-PLATEADO,LAPICERO LASER CON TOUCH 200 UNID X CAJA,7.80,PLATEADO,LAPICEROS PUNTERO LASER,EFSTOCK,images/TC-1005.png,,Approved,true
TC-1005-AZUL,LAPICERO LASER CON TOUCH 200 UNID X CAJA,7.80,AZUL,LAPICEROS PUNTERO LASER,EFSTOCK,images/TC-1005.png,,Approved,true
8033,LAPICERO MADERA 1000 UNID X CAJA,2.80,BAMBOO,LAPICEROS METALICOS,EFSTOCK,images/8033.png,,Approved,true
8050,LAPICERO MADERA 500 UNID X CAJA,5.20,BAMBOO,LAPICEROS METALICOS,EFSTOCK,images/8050.png,,Approved,true
9016,LAPICERO MADERA 500 UNID X CAJA,3.80,BAMBOO,LAPICEROS METALICOS,EFSTOCK,images/9016.png,,Approved,true
2010-R,LAPICERO METALICO 500 UNID X CAJA,5.00,PLATEADO,LAPICEROS METALICOS,EFSTOCK,images/2010-R.png,,Approved,true
2010-R-GUN-GREY,LAPICERO METALICO 500 UNID X CAJA,5.00,GUN GREY,LAPICEROS METALICOS,EFSTOCK,images/2010-R.png,,Approved,true
2010-R-AZUL,LAPICERO METALICO 500 UNID X CAJA,5.00,AZUL,LAPICEROS METALICOS,EFSTOCK,images/2010-R.png,,Approved,true
2010-R-ROJO,LAPICERO METALICO 500 UNID X CAJA,5.00,ROJO,LAPICEROS METALICOS,EFSTOCK,images/2010-R.png,,Approved,true
2010-R-NEGRO,LAPICERO METALICO 500 UNID X CAJA,5.00,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/2010-R.png,,Approved,true
2086-R (RP-2351),LAPICERO METALICO 500 UNID X CAJA,4.50,PLATEADO,LAPICEROS METALICOS,EFSTOCK,images/2086-R (RP-2351).png,,Approved,true
7229-R (RP-7229),LAPICERO METALICO 500 UNID X CAJA,5.80,AZUL,LAPICEROS METALICOS,EFSTOCK,images/7229-R (RP-7229).png,,Approved,true
7229-R (RP-7229)-NEGRO,LAPICERO METALICO 500 UNID X CAJA,5.80,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/7229-R (RP-7229).png,,Approved,true
7229-R (RP-7229)-PLATEADO,LAPICERO METALICO 500 UNID X CAJA,5.80,PLATEADO,LAPICEROS METALICOS,EFSTOCK,images/7229-R (RP-7229).png,,Approved,true
7229-R (RP-7229)-PAVONADO,LAPICERO METALICO 500 UNID X CAJA,5.80,PAVONADO,LAPICEROS METALICOS,EFSTOCK,images/7229-R (RP-7229).png,,Approved,true
7229-R (RP-7229)-GRIS-GUN,LAPICERO METALICO 500 UNID X CAJA,5.80,GRIS GUN,LAPICEROS METALICOS,EFSTOCK,images/7229-R (RP-7229).png,,Approved,true
7229-R (RP-7229)-ROJO,LAPICERO METALICO 500 UNID X CAJA,5.80,ROJO,LAPICEROS METALICOS,EFSTOCK,images/7229-R (RP-7229).png,,Approved,true
8002-R (RP-9522),LAPICERO METALICO 400 UNID X CAJA,5.50,GUN,LAPICEROS METALICOS,EFSTOCK,images/8002-R (RP-9522).png,,Approved,true
8002-R (RP-9522)-NEGRO,LAPICERO METALICO 400 UNID X CAJA,5.50,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/8002-R (RP-9522).png,,Approved,true
8002-R (RP-9522)-PLATEADO,LAPICERO METALICO 400 UNID X CAJA,5.50,PLATEADO,LAPICEROS METALICOS,EFSTOCK,images/8002-R (RP-9522).png,,Approved,true
8002-R (RP-9522)-ROJO,LAPICERO METALICO 400 UNID X CAJA,5.50,ROJO,LAPICEROS METALICOS,EFSTOCK,images/8002-R (RP-9522).png,,Approved,true
8002-R (RP-9522)-AZUL,LAPICERO METALICO 400 UNID X CAJA,5.50,AZUL,LAPICEROS METALICOS,EFSTOCK,images/8002-R (RP-9522).png,,Approved,true
A-1002R,LAPICERO METALICO 500 UNID X CAJA,3.70,AZUL,LAPICEROS METALICOS,EFSTOCK,images/A-1002R.png,,Approved,true
A-1002R-ROJO,LAPICERO METALICO 500 UNID X CAJA,3.70,ROJO,LAPICEROS METALICOS,EFSTOCK,images/A-1002R.png,,Approved,true
A-1002R-PLATEADO,LAPICERO METALICO 500 UNID X CAJA,3.70,PLATEADO,LAPICEROS METALICOS,EFSTOCK,images/A-1002R.png,,Approved,true
A-1002R-NEGRO,LAPICERO METALICO 500 UNID X CAJA,3.70,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/A-1002R.png,,Approved,true
A-1002R-GUN,LAPICERO METALICO 500 UNID X CAJA,3.70,GUN,LAPICEROS METALICOS,EFSTOCK,images/A-1002R.png,,Approved,true
A-2020B,LAPICERO METALICO 500 UNID X CAJA,4.00,AZUL,LAPICEROS METALICOS,EFSTOCK,images/A-2020B.png,,Approved,true
A-2020B-ROJO,LAPICERO METALICO 500 UNID X CAJA,4.00,ROJO,LAPICEROS METALICOS,EFSTOCK,images/A-2020B.png,,Approved,true
A-2020B-NEGRO,LAPICERO METALICO 500 UNID X CAJA,4.00,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/A-2020B.png,,Approved,true
A3011-29,LAPICERO METALICO 500 UNID X CAJA,3.00,AZUL,LAPICEROS METALICOS,EFSTOCK,images/A3011-29.png,,Approved,true
A3011-29-ROJO,LAPICERO METALICO 500 UNID X CAJA,3.00,ROJO,LAPICEROS METALICOS,EFSTOCK,images/A3011-29.png,,Approved,true
A3011-29-PLATEADO,LAPICERO METALICO 500 UNID X CAJA,3.00,PLATEADO,LAPICEROS METALICOS,EFSTOCK,images/A3011-29.png,,Approved,true
A3011-29-NEGRO,LAPICERO METALICO 500 UNID X CAJA,3.00,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/A3011-29.png,,Approved,true
A3011-29-GRIS-GUN,LAPICERO METALICO 500 UNID X CAJA,3.00,GRIS-GUN,LAPICEROS METALICOS,EFSTOCK,images/A3011-29.png,,Approved,true
A-3016,LAPICERO METALICO 500 UNID X CAJA,2.50,AZUL,LAPICEROS METALICOS,EFSTOCK,images/A-3016.png,,Approved,true
A-3016-ROJO,LAPICERO METALICO 500 UNID X CAJA,2.50,ROJO,LAPICEROS METALICOS,EFSTOCK,images/A-3016.png,,Approved,true
A-3016-NEGRO,LAPICERO METALICO 500 UNID X CAJA,2.50,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/A-3016.png,,Approved,true
A-3016-GRIS-GUN,LAPICERO METALICO 500 UNID X CAJA,2.50,GRIS-GUN,LAPICEROS METALICOS,EFSTOCK,images/A-3016.png,,Approved,true
A3016-1,LAPICERO METALICO 500 UNID X CAJA,2.50,AZUL,LAPICEROS METALICOS,EFSTOCK,images/A3016-1.png,,Approved,true
A3016-1-ROJO,LAPICERO METALICO 500 UNID X CAJA,2.50,ROJO,LAPICEROS METALICOS,EFSTOCK,images/A3016-1.png,,Approved,true
A3016-1-NEGRO,LAPICERO METALICO 500 UNID X CAJA,2.50,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/A3016-1.png,,Approved,true
A3016-1-GRIS-GUN,LAPICERO METALICO 500 UNID X CAJA,2.50,GRIS-GUN,LAPICEROS METALICOS,EFSTOCK,images/A3016-1.png,,Approved,true
B-4011-2,LAPICERO METALICO 500 UNID X CAJA,2.50,BLANCO,LAPICEROS METALICOS,EFSTOCK,images/B-4011-2.png,,Approved,true
B-4011-2-NEGRO,LAPICERO METALICO 500 UNID X CAJA,2.50,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/B-4011-2.png,,Approved,true
B-4011-2-PLATEADO,LAPICERO METALICO 500 UNID X CAJA,2.50,PLATEADO,LAPICEROS METALICOS,EFSTOCK,images/B-4011-2.png,,Approved,true
B-4011-2-GRIS-GUN,LAPICERO METALICO 500 UNID X CAJA,2.50,GRIS-GUN,LAPICEROS METALICOS,EFSTOCK,images/B-4011-2.png,,Approved,true
B-5006-5,LAPICERO METALICO 500 UNID X CAJA,2.20,BLANCO,LAPICEROS METALICOS,EFSTOCK,images/B-5006-5.png,,Approved,true
B-5006-5-NEGRO,LAPICERO METALICO 500 UNID X CAJA,2.20,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/B-5006-5.png,,Approved,true
B-5006-5-PLATEADO,LAPICERO METALICO 500 UNID X CAJA,2.20,PLATEADO,LAPICEROS METALICOS,EFSTOCK,images/B-5006-5.png,,Approved,true
B-5006-5-GRIS-GUN,LAPICERO METALICO 500 UNID X CAJA,2.20,GRIS-GUN,LAPICEROS METALICOS,EFSTOCK,images/B-5006-5.png,,Approved,true
D-55,LAPICERO METALICO CON TOUCH 500 UNID X CAJA,5.00,AZUL,LAPICEROS METALICOS,EFSTOCK,images/D-55.png,,Approved,true
D-55-ROJO,LAPICERO METALICO CON TOUCH 500 UNID X CAJA,5.00,ROJO,LAPICEROS METALICOS,EFSTOCK,images/D-55.png,,Approved,true
D-55-NEGRO,LAPICERO METALICO CON TOUCH 500 UNID X CAJA,5.00,NEGRO,LAPICEROS METALICOS,EFSTOCK,images/D-55.png,,Approved,true
D-55-PLATEADO,LAPICERO METALICO CON TOUCH 500 UNID X CAJA,5.00,PLATEADO,LAPICEROS METALICOS,EFSTOCK,images/D-55.png,,Approved,true
7278 (PLASTIC BOX),ESTUCHE PLASTICO PARA USB 520 UNID X CAJA,1.50,TRANSPARENTE,ESTUCHES,EFSTOCK,images/7278 (PLASTIC BOX).png,,Approved,true
BX-222,ESTUCHE DE FIBRA DE TRIGO 200 UNID X CAJA,2.50,NATURAL,ESTUCHES,EFSTOCK,images/BX-222.png,,Approved,true
BX-403,ESTUCHE DE CORCHO 200 UNID X CAJA,2.20,NATURAL,ESTUCHES,EFSTOCK,images/BX-403.png,,Approved,true
BX-422,ESTUCHE DE CARTON NATURAL 200 UNID X CAJA,1.00,NATURAL,ESTUCHES,EFSTOCK,images/BX-422.png,,Approved,true
BX-639,ESTUCHE DE CARTON 200 UNID X CAJA,2.30,NEGRO,ESTUCHES,EFSTOCK,images/BX-639.png,,Approved,true
BX-737,ESTUCHE ACRILICO 400 UNID X CAJA,2.00,TRANSPARENTE,ESTUCHES,EFSTOCK,images/BX-737.png,,Approved,true
METAL BOX,ESTUCHE DE METAL SIN TROQUELAR 13 x 8.50 CM 200 UNID X CAJA,3.00,PLATEADO,ESTUCHES,EFSTOCK,images/METAL BOX.png,,Approved,true
SFPS-110504 (BX-11),ESTUCHE DE METAL 200 UNID X CAJA,2.60,PLATEADO,ESTUCHES,EFSTOCK,images/SFPS-110504 (BX-11).png,,Approved,true
SFPS-110505,FUNDA DE PANA 5000 UNID X CAJA,0.30,NEGRO,ESTUCHES,EFSTOCK,images/SFPS-110505.png,,Approved,true
KA-410C,CALCULADORA COLGANTE 400 UNID X CAJA,6.20,AZUL,CALCULADORAS,EFSTOCK,images/KA-410C.png,,Approved,true
KA-410C-ROJO,CALCULADORA COLGANTE 400 UNID X CAJA,6.20,ROJO,CALCULADORAS,EFSTOCK,images/KA-410C.png,,Approved,true
KA-410C-VERDE,CALCULADORA COLGANTE 400 UNID X CAJA,6.20,VERDE,CALCULADORAS,EFSTOCK,images/KA-410C.png,,Approved,true
KA-410C-GRIS,CALCULADORA COLGANTE 400 UNID X CAJA,6.20,GRIS,CALCULADORAS,EFSTOCK,images/KA-410C.png,,Approved,true
KA-410C-NEGRO,CALCULADORA COLGANTE 400 UNID X CAJA,6.20,NEGRO,CALCULADORAS,EFSTOCK,images/KA-410C.png,,Approved,true
KA-410C-NARANJA,CALCULADORA COLGANTE 400 UNID X CAJA,6.20,NARANJA,CALCULADORAS,EFSTOCK,images/KA-410C.png,,Approved,true
KA-603,CALCULADORA 120 UNID X CAJA,8.00,AZUL,CALCULADORAS,EFSTOCK,images/KA-603.png,,Approved,true
KA-603-ROJO,CALCULADORA 120 UNID X CAJA,8.00,ROJO,CALCULADORAS,EFSTOCK,images/KA-603.png,,Approved,true
KA-603-NEGRO,CALCULADORA 120 UNID X CAJA,8.00,NEGRO,CALCULADORAS,EFSTOCK,images/KA-603.png,,Approved,true
KA-603-NARANJA,CALCULADORA 120 UNID X CAJA,8.00,NARANJA,CALCULADORAS,EFSTOCK,images/KA-603.png,,Approved,true
KA-5329,CALCULADORA COLGANTE 400 UNID X CAJA,5.80,AZUL,CALCULADORAS,EFSTOCK,images/KA-5329.png,,Approved,true
KA-5329-ROJO,CALCULADORA COLGANTE 400 UNID X CAJA,5.80,ROJO,CALCULADORAS,EFSTOCK,images/KA-5329.png,,Approved,true
KA-5329-NEGRO,CALCULADORA COLGANTE 400 UNID X CAJA,5.80,NEGRO,CALCULADORAS,EFSTOCK,images/KA-5329.png,,Approved,true
KA-5329-GRIS,CALCULADORA COLGANTE 400 UNID X CAJA,5.80,GRIS,CALCULADORAS,EFSTOCK,images/KA-5329.png,,Approved,true
KA-5329-VERDE,CALCULADORA COLGANTE 400 UNID X CAJA,5.80,VERDE,CALCULADORAS,EFSTOCK,images/KA-5329.png,,Approved,true
KA-5329-NARANJA,CALCULADORA COLGANTE 400 UNID X CAJA,5.80,NARANJA,CALCULADORAS,EFSTOCK,images/KA-5329.png,,Approved,true
KA-6827A,CALCULADORA 80 UNID X CAJA,12.00,AZUL,CALCULADORAS,EFSTOCK,images/KA-6827A.png,,Approved,true
KA-6827A-ROJO,CALCULADORA 80 UNID X CAJA,12.00,ROJO,CALCULADORAS,EFSTOCK,images/KA-6827A.png,,Approved,true
KA-6827A-BLANCO,CALCULADORA 80 UNID X CAJA,12.00,BLANCO,CALCULADORAS,EFSTOCK,images/KA-6827A.png,,Approved,true
KA-6827A-GRIS,CALCULADORA 80 UNID X CAJA,12.00,GRIS,CALCULADORAS,EFSTOCK,images/KA-6827A.png,,Approved,true
SFPS-466,REGLA CALCULADORA 20 CM 200 UNID X CAJA,5.80,AZUL,CALCULADORAS,EFSTOCK,images/SFPS-466.png,,Approved,true
SFPS-466-ROJO,REGLA CALCULADORA 20 CM 200 UNID X CAJA,5.80,ROJO,CALCULADORAS,EFSTOCK,images/SFPS-466.png,,Approved,true
SFPS-466-VERDE,REGLA CALCULADORA 20 CM 200 UNID X CAJA,5.80,VERDE,CALCULADORAS,EFSTOCK,images/SFPS-466.png,,Approved,true
SFPS-466-NARANJA,REGLA CALCULADORA 20 CM 200 UNID X CAJA,5.80,NARANJA,CALCULADORAS,EFSTOCK,images/SFPS-466.png,,Approved,true
SFPS-466-PLATEADO,REGLA CALCULADORA 20 CM 200 UNID X CAJA,5.80,PLATEADO,CALCULADORAS,EFSTOCK,images/SFPS-466.png,,Approved,true
FXA-01 (TY-A01),JARRO MUG 40 UNID X CAJA,7.50,PLATEADO,JARROS MUG,EFSTOCK,images/FXA-01 (TY-A01).png,,Approved,true
FXA-02 (TY-A02),JARRO MUG 40 UNID X CAJA,5.00,AZUL,JARROS MUG,EFSTOCK,images/FXA-02 (TY-A02).png,,Approved,true
FXA-02 (TY-A02)-ROJO,JARRO MUG 40 UNID X CAJA,5.00,ROJO,JARROS MUG,EFSTOCK,images/FXA-02 (TY-A02).png,,Approved,true
FXA-02 (TY-A02)-VERDE,JARRO MUG 40 UNID X CAJA,5.00,VERDE,JARROS MUG,EFSTOCK,images/FXA-02 (TY-A02).png,,Approved,true
FXA-02 (TY-A02)-NEGRO,JARRO MUG 40 UNID X CAJA,5.00,NEGRO,JARROS MUG,EFSTOCK,images/FXA-02 (TY-A02).png,,Approved,true
CD-03,MUG CERAMICA 36 UNID X CAJA,9.00,AZUL,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-ROJO,MUG CERAMICA 36 UNID X CAJA,9.00,ROJO,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-TURQUEZA,MUG CERAMICA 36 UNID X CAJA,9.00,TURQUEZA,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-VERDE,MUG CERAMICA 36 UNID X CAJA,9.00,VERDE,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-BLANCO,MUG CERAMICA 36 UNID X CAJA,9.00,BLANCO,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-NEGRO,MUG CERAMICA 36 UNID X CAJA,9.00,NEGRO,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-NARANJA,MUG CERAMICA 36 UNID X CAJA,9.00,NARANJA,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-ROSADO,MUG CERAMICA 36 UNID X CAJA,9.00,ROSADO,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-VERDE-LIMON,MUG CERAMICA 36 UNID X CAJA,9.00,VERDE LIMON,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-GRIS,MUG CERAMICA 36 UNID X CAJA,9.00,GRIS,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-AMARILLO,MUG CERAMICA 36 UNID X CAJA,9.00,AMARILLO,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
CD-03-MORADO,MUG CERAMICA 36 UNID X CAJA,9.00,MORADO,JARROS MUG,EFSTOCK,images/CD-03.png,,Approved,true
GP-211025B,JARRO FIBRA DE TRIGO 40 UND X CAJA,6.50,CELESTE,JARROS MUG,EFSTOCK,images/GP-211025B.png,,Approved,true
GP-211025B-VERDE,JARRO FIBRA DE TRIGO 40 UND X CAJA,6.50,VERDE,JARROS MUG,EFSTOCK,images/GP-211025B.png,,Approved,true
GP-211025B-ROSADO,JARRO FIBRA DE TRIGO 40 UND X CAJA,6.50,ROSADO,JARROS MUG,EFSTOCK,images/GP-211025B.png,,Approved,true
GP-211025B-NATURAL,JARRO FIBRA DE TRIGO 40 UND X CAJA,6.50,NATURAL,JARROS MUG,EFSTOCK,images/GP-211025B.png,,Approved,true
JC-751,JARRO FIBRA DE TRIGO 100 UND X CAJA,6.70,CELESTE,JARROS MUG,EFSTOCK,images/JC-751.png,,Approved,true
JC-751-ROSADO,JARRO FIBRA DE TRIGO 100 UND X CAJA,6.70,ROSADO,JARROS MUG,EFSTOCK,images/JC-751.png,,Approved,true
JC-751-VERDE,JARRO FIBRA DE TRIGO 100 UND X CAJA,6.70,VERDE,JARROS MUG,EFSTOCK,images/JC-751.png,,Approved,true
JC-751-NATURAL,JARRO FIBRA DE TRIGO 100 UND X CAJA,6.70,NATURAL,JARROS MUG,EFSTOCK,images/JC-751.png,,Approved,true
JC-752,JARRO FIBRA DE TRIGO 100 UND X CAJA,8.80,CELESTE,JARROS MUG,EFSTOCK,images/JC-752.png,,Approved,true
JC-752-ROSADO,JARRO FIBRA DE TRIGO 100 UND X CAJA,8.80,ROSADO,JARROS MUG,EFSTOCK,images/JC-752.png,,Approved,true
JC-752-VERDE,JARRO FIBRA DE TRIGO 100 UND X CAJA,8.80,VERDE,JARROS MUG,EFSTOCK,images/JC-752.png,,Approved,true
JC-752-NATURAL,JARRO FIBRA DE TRIGO 100 UND X CAJA,8.80,NATURAL,JARROS MUG,EFSTOCK,images/JC-752.png,,Approved,true
JC-763,JARRO FIBRA DE TRIGO 40 UND X CAJA,7.20,CELESTE,JARROS MUG,EFSTOCK,images/JC-763.png,,Approved,true
JC-763-VERDE,JARRO FIBRA DE TRIGO 40 UND X CAJA,7.20,VERDE,JARROS MUG,EFSTOCK,images/JC-763.png,,Approved,true
JC-763-ROSADO,JARRO FIBRA DE TRIGO 40 UND X CAJA,7.20,ROSADO,JARROS MUG,EFSTOCK,images/JC-763.png,,Approved,true
JC-763-NATURAL,JARRO FIBRA DE TRIGO 40 UND X CAJA,7.20,NATURAL,JARROS MUG,EFSTOCK,images/JC-763.png,,Approved,true
JC-766,JARRO FIBRA DE TRIGO 60 UND X CAJA,6.50,CELESTE,JARROS MUG,EFSTOCK,images/JC-766.png,,Approved,true
JC-766-VERDE,JARRO FIBRA DE TRIGO 60 UND X CAJA,6.50,VERDE,JARROS MUG,EFSTOCK,images/JC-766.png,,Approved,true
JC-766-ROSADO,JARRO FIBRA DE TRIGO 60 UND X CAJA,6.50,ROSADO,JARROS MUG,EFSTOCK,images/JC-766.png,,Approved,true
JC-766-NATURAL,JARRO FIBRA DE TRIGO 60 UND X CAJA,6.50,NATURAL,JARROS MUG,EFSTOCK,images/JC-766.png,,Approved,true
PROD-QMGSZ1,JARRO FIBRA DE TRIGO 50 UND X CAJA,3.50,CELESTE,JARROS MUG,EFSTOCK,images/PROD-QMGSZ1.png,,Approved,true
PROD-QMGSZ1-ROSADO,JARRO FIBRA DE TRIGO 50 UND X CAJA,3.50,ROSADO,JARROS MUG,EFSTOCK,images/PROD-QMGSZ1.png,,Approved,true
PROD-QMGSZ1-NATURAL,JARRO FIBRA DE TRIGO 50 UND X CAJA,3.50,NATURAL,JARROS MUG,EFSTOCK,images/PROD-QMGSZ1.png,,Approved,true
JC-790,JARRO DE ACERO INOXIDABLE 30 UND X CAJA,17.00,AZUL,JARROS MUG,EFSTOCK,images/JC-790.png,,Approved,true
JC-790-ROJO,JARRO DE ACERO INOXIDABLE 30 UND X CAJA,17.00,ROJO,JARROS MUG,EFSTOCK,images/JC-790.png,,Approved,true
JC-790-BLANCO,JARRO DE ACERO INOXIDABLE 30 UND X CAJA,17.00,BLANCO,JARROS MUG,EFSTOCK,images/JC-790.png,,Approved,true
JC-790-NEGRO,JARRO DE ACERO INOXIDABLE 30 UND X CAJA,17.00,NEGRO,JARROS MUG,EFSTOCK,images/JC-790.png,,Approved,true
JC-845,TAZA DE PLASTICO,5.00,NATURAL,JARROS MUG,EFSTOCK,images/JC-845.png,,Approved,true
LSD-2045-1,JARRO DE ACERO INOXIDABLE PARA SUBLIMACION 50 UND X CAJA,15.50,BLANCO,JARROS MUG,EFSTOCK,images/LSD-2045-1.png,,Approved,true
LSD-2045,JARRO DE ACERO INOXIDABLE 50 UND X CAJA,14.50,AZUL,JARROS MUG,EFSTOCK,images/LSD-2045.png,,Approved,true
LSD-2045-AZUL-OSCURO,JARRO DE ACERO INOXIDABLE 50 UND X CAJA,14.50,AZUL OSCURO,JARROS MUG,EFSTOCK,images/LSD-2045.png,,Approved,true
LSD-2045-ROJO,JARRO DE ACERO INOXIDABLE 50 UND X CAJA,14.50,ROJO,JARROS MUG,EFSTOCK,images/LSD-2045.png,,Approved,true
LSD-2045-VERDE,JARRO DE ACERO INOXIDABLE 50 UND X CAJA,14.50,VERDE,JARROS MUG,EFSTOCK,images/LSD-2045.png,,Approved,true
LSD-2045-ROSADO,JARRO DE ACERO INOXIDABLE 50 UND X CAJA,14.50,ROSADO,JARROS MUG,EFSTOCK,images/LSD-2045.png,,Approved,true
LSD-2045-NARANJA,JARRO DE ACERO INOXIDABLE 50 UND X CAJA,14.50,NARANJA,JARROS MUG,EFSTOCK,images/LSD-2045.png,,Approved,true
LSD-2045-GRIS,JARRO DE ACERO INOXIDABLE 50 UND X CAJA,14.50,GRIS,JARROS MUG,EFSTOCK,images/LSD-2045.png,,Approved,true
LSD-2045-NEGRO,JARRO DE ACERO INOXIDABLE 50 UND X CAJA,14.50,NEGRO,JARROS MUG,EFSTOCK,images/LSD-2045.png,,Approved,true
LSD-2045-SILVER,JARRO DE ACERO INOXIDABLE 50 UND X CAJA,14.50,SILVER,JARROS MUG,EFSTOCK,images/LSD-2045.png,,Approved,true
LSD-2026B,JARRO DE ACERO INOXIDABLE 25 UND X CAJA,14.50,BLANCO,JARROS MUG,EFSTOCK,images/LSD-2026B.png,,Approved,true
LSD-2026B-NEGRO,JARRO DE ACERO INOXIDABLE 25 UND X CAJA,14.50,NEGRO,JARROS MUG,EFSTOCK,images/LSD-2026B.png,,Approved,true
LSD-2026B-SILVER,JARRO DE ACERO INOXIDABLE 25 UND X CAJA,14.50,SILVER,JARROS MUG,EFSTOCK,images/LSD-2026B.png,,Approved,true
LSD-42005,JARRO DE ACERO INOXIDABLE 12 UND X CAJA,25.00,AZUL,JARROS MUG,EFSTOCK,images/LSD-42005.png,,Approved,true
LSD-42005-AZUL-OSCURO,JARRO DE ACERO INOXIDABLE 12 UND X CAJA,25.00,AZUL OSCURO,JARROS MUG,EFSTOCK,images/LSD-42005.png,,Approved,true
LSD-42005-ROJO,JARRO DE ACERO INOXIDABLE 12 UND X CAJA,25.00,ROJO,JARROS MUG,EFSTOCK,images/LSD-42005.png,,Approved,true
LSD-42005-VERDE,JARRO DE ACERO INOXIDABLE 12 UND X CAJA,25.00,VERDE,JARROS MUG,EFSTOCK,images/LSD-42005.png,,Approved,true
LSD-42005-GRIS,JARRO DE ACERO INOXIDABLE 12 UND X CAJA,25.00,GRIS,JARROS MUG,EFSTOCK,images/LSD-42005.png,,Approved,true
LSD-42005-ROSADO,JARRO DE ACERO INOXIDABLE 12 UND X CAJA,25.00,ROSADO,JARROS MUG,EFSTOCK,images/LSD-42005.png,,Approved,true
LSD-42005-NARANJA,JARRO DE ACERO INOXIDABLE 12 UND X CAJA,25.00,NARANJA,JARROS MUG,EFSTOCK,images/LSD-42005.png,,Approved,true
LSD-42005-BLANCO,JARRO DE ACERO INOXIDABLE 12 UND X CAJA,25.00,BLANCO,JARROS MUG,EFSTOCK,images/LSD-42005.png,,Approved,true
LSD-42005-NEGRO,JARRO DE ACERO INOXIDABLE 12 UND X CAJA,25.00,NEGRO,JARROS MUG,EFSTOCK,images/LSD-42005.png,,Approved,true
JS2812-SB,TAZA BLANCA PARA SUBLIMACION 36 UNID X CAJA,3.30,BLANCO,JARROS MUG,EFSTOCK,images/JS2812-SB.png,,Approved,true
JS2812-CL,TAZA BLANCA PARA SUBLIMACION COLOR INTERIOR 36 UNID X CAJA,5.00,AZUL,JARROS MUG,EFSTOCK,images/JS2812-CL.png,,Approved,true
JS2812-CL-ROJO,TAZA BLANCA PARA SUBLIMACION COLOR INTERIOR 36 UNID X CAJA,5.00,ROJO,JARROS MUG,EFSTOCK,images/JS2812-CL.png,,Approved,true
JS2812-CL-VERDE,TAZA BLANCA PARA SUBLIMACION COLOR INTERIOR 36 UNID X CAJA,5.00,VERDE,JARROS MUG,EFSTOCK,images/JS2812-CL.png,,Approved,true
JS2812-CL-NEGRO,TAZA BLANCA PARA SUBLIMACION COLOR INTERIOR 36 UNID X CAJA,5.00,NEGRO,JARROS MUG,EFSTOCK,images/JS2812-CL.png,,Approved,true
JS2812-CL-NARANJA,TAZA BLANCA PARA SUBLIMACION COLOR INTERIOR 36 UNID X CAJA,5.00,NARANJA,JARROS MUG,EFSTOCK,images/JS2812-CL.png,,Approved,true
JS2812-BL,TAZA BLANCA NORMAL 36 UNID X CAJA,2.80,BLANCO,JARROS MUG,EFSTOCK,images/JS2812-BL.png,,Approved,true
TM-23 MATE,TAZA MAGICA 36 UNID X CAJA,6.00,MATE,JARROS MUG,EFSTOCK,images/TM-23 MATE.png,,Approved,true
MT-23 SHINY,TAZA MAGICA C/ BRILLO 36 UNID X CAJA,7.50,SHINY,JARROS MUG,EFSTOCK,images/MT-23 SHINY.png,,Approved,true
FXA-07,JARRO MUG 40 UNID X CAJA,7.50,AZUL,JARROS MUG,EFSTOCK,images/FXA-07.png,,Approved,true
FXA-07-ROJO,JARRO MUG 40 UNID X CAJA,7.50,ROJO,JARROS MUG,EFSTOCK,images/FXA-07.png,,Approved,true
